Date,Customer_ID,Shop_ID,Shop_Name,Category,Product_Name,Quantity,Unit_Price,Discount,Sales_Amount,Payment_Method,Customer_Type,Rating
2025-12-18,C0067,S003,Tech World,Electronics,Smart Watch,3,2999,20,7197.6,UPI,Non-Member,4
2025-12-18,C0145,S001,Fashion Hub,Fashion,Shirt,2,999,0,1998.0,UPI,Member,3
2025-12-19,C0234,S007,Sports Arena,Sports,Sports Shoes,2,2499,10,4498.2,Card,Member,4
2025-12-19,C0269,S001,Fashion Hub,Fashion,Jeans,1,1499,10,1349.1,Card,Non-Member,4
2025-12-20,C0075,S002,Style Point,Fashion,T-Shirt,1,799,10,719.1,Card,Member,4
2025-12-22,C0072,S002,Style Point,Fashion,Shirt,1,999,10,899.1,Cash,Non-Member,4
2025-12-22,C0116,S001,Fashion Hub,Fashion,T-Shirt,2,799,0,1598.0,Cash,Non-Member,5
2025-12-23,C0109,S001,Fashion Hub,Fashion,Shirt,2,999,0,1998.0,Card,Non-Member,4
2025-12-23,C0025,S008,Book House,Books,Notebook,2,199,5,378.1,Card,Member,3
2025-12-26,C0015,S008,Book House,Books,Magazine,1,149,5,141.55,Card,Member,4
2025-12-26,C0475,S008,Book House,Books,Magazine,1,149,10,134.1,Cash,Member,4
2025-12-26,C0273,S001,Fashion Hub,Fashion,T-Shirt,1,799,0,799.0,Cash,Member,4
2025-12-28,C0368,S007,Sports Arena,Sports,Football,3,899,20,2157.6,Cash,Non-Member,3
2025-12-29,C0061,S006,Beauty Corner,Beauty,Shampoo,3,499,0,1497.0,UPI,Member,4
2025-12-31,C0342,S008,Book House,Books,Children Book,3,299,15,762.45,Cash,Member,4
2025-12-31,C0192,S006,Beauty Corner,Beauty,Lip Balm,2,249,10,448.2,UPI,Non-Member,5
2026-01-01,C0140,S002,Style Point,Fashion,Jeans,2,1499,0,2998.0,UPI,Non-Member,5
2026-01-01,C0071,S001,Fashion Hub,Fashion,Shirt,1,999,0,999.0,UPI,Non-Member,4
2026-01-01,C0373,S008,Book House,Books,Children Book,2,299,0,598.0,UPI,Member,4
2026-01-01,C0364,S008,Book House,Books,Children Book,2,299,10,538.2,Card,Non-Member,4
2026-01-01,C0378,S008,Book House,Books,Magazine,2,149,20,238.4,Card,Member,4
2026-01-01,C0481,S003,Tech World,Electronics,Power Bank,1,999,10,899.1,Card,Member,4
2026-01-02,C0235,S002,Style Point,Fashion,Jeans,2,1499,5,2848.1,Cash,Non-Member,4
2026-01-03,C0091,S008,Book House,Books,Business Book,2,699,20,1118.4,Cash,Member,4
2026-01-04,C0190,S006,Beauty Corner,Beauty,Lip Balm,1,249,15,211.65,UPI,Non-Member,5
2026-01-05,C0497,S005,Home Needs,Home & Lifestyle,Lamp,1,899,0,899.0,Cash,Non-Member,5
2026-01-07,C0202,S007,Sports Arena,Sports,Sports Shoes,1,2499,0,2499.0,Card,Member,4
2026-01-08,C0351,S002,Style Point,Fashion,T-Shirt,2,799,0,1598.0,Card,Member,5
2026-01-08,C0186,S002,Style Point,Fashion,T-Shirt,3,799,0,2397.0,Card,Member,5
2026-01-09,C0114,S006,Beauty Corner,Beauty,Lip Balm,2,249,0,498.0,UPI,Member,5
2026-01-09,C0163,S002,Style Point,Fashion,T-Shirt,3,799,10,2157.3,Card,Non-Member,4
2026-01-09,C0192,S004,Mobile Zone,Electronics,Keyboard,2,1299,0,2598.0,Cash,Non-Member,3
2026-01-10,C0474,S008,Book House,Books,Business Book,2,699,0,1398.0,UPI,Non-Member,3
2026-01-11,C0322,S005,Home Needs,Home & Lifestyle,Cushion,2,499,0,998.0,Card,Non-Member,4
2026-01-12,C0300,S006,Beauty Corner,Beauty,Lip Balm,1,249,5,236.55,Cash,Member,3
2026-01-12,C0295,S004,Mobile Zone,Electronics,Smart Watch,2,2999,20,4798.4,Card,Member,3
2026-01-12,C0241,S007,Sports Arena,Sports,Skipping Rope,3,299,15,762.45,Card,Non-Member,4
2026-01-13,C0227,S002,Style Point,Fashion,Jacket,2,2499,0,4998.0,UPI,Member,4
2026-01-14,C0094,S006,Beauty Corner,Beauty,Moisturizer,1,599,10,539.1,Cash,Member,4
2026-01-14,C0443,S002,Style Point,Fashion,T-Shirt,1,799,20,639.2,Cash,Non-Member,4
2026-01-15,C0333,S007,Sports Arena,Sports,Football,2,899,0,1798.0,Cash,Non-Member,5
2026-01-15,C0046,S006,Beauty Corner,Beauty,Face Wash,2,399,20,638.4,Card,Non-Member,3
2026-01-16,C0190,S005,Home Needs,Home & Lifestyle,Bedsheet,2,1299,0,2598.0,UPI,Member,4
2026-01-16,C0306,S001,Fashion Hub,Fashion,Jacket,2,2499,0,4998.0,Card,Non-Member,4
2026-01-16,C0367,S006,Beauty Corner,Beauty,Face Wash,2,399,0,798.0,UPI,Non-Member,3
2026-01-17,C0383,S005,Home Needs,Home & Lifestyle,Bottle,2,399,0,798.0,UPI,Member,5
2026-01-18,C0066,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,0,1299.0,UPI,Member,4
2026-01-18,C0403,S006,Beauty Corner,Beauty,Lip Balm,1,249,20,199.2,Cash,Member,4
2026-01-18,C0340,S001,Fashion Hub,Fashion,Shirt,3,999,5,2847.15,UPI,Member,5
2026-01-19,C0356,S001,Fashion Hub,Fashion,Sneakers,1,1999,0,1999.0,UPI,Non-Member,5
2026-01-19,C0158,S003,Tech World,Electronics,Power Bank,3,999,20,2397.6,Card,Non-Member,5
2026-01-20,C0249,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,0,1799.0,Cash,Non-Member,5
2026-01-20,C0148,S007,Sports Arena,Sports,Skipping Rope,1,299,0,299.0,Cash,Member,4
2026-01-20,C0492,S007,Sports Arena,Sports,Sports Shoes,1,2499,5,2374.05,Cash,Member,4
2026-01-21,C0002,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,5,664.05,UPI,Non-Member,4
2026-01-22,C0422,S005,Home Needs,Home & Lifestyle,Cushion,2,499,0,998.0,Card,Member,5
2026-01-22,C0374,S005,Home Needs,Home & Lifestyle,Cushion,3,499,0,1497.0,UPI,Member,4
2026-01-23,C0035,S007,Sports Arena,Sports,Cricket Bat,2,1999,5,3798.1,Cash,Member,4
2026-01-23,C0423,S008,Book House,Books,Business Book,3,699,0,2097.0,Cash,Non-Member,3
2026-01-23,C0008,S005,Home Needs,Home & Lifestyle,Cushion,2,499,0,998.0,UPI,Member,4
2026-01-24,C0297,S003,Tech World,Electronics,Smart Watch,1,2999,5,2849.05,Cash,Member,5
2026-01-24,C0035,S003,Tech World,Electronics,Power Bank,2,999,0,1998.0,UPI,Member,5
2026-01-25,C0086,S002,Style Point,Fashion,T-Shirt,3,799,0,2397.0,Cash,Member,4
2026-01-26,C0449,S004,Mobile Zone,Electronics,Keyboard,2,1299,10,2338.2,UPI,Member,3
2026-01-27,C0226,S005,Home Needs,Home & Lifestyle,Bottle,2,399,5,758.1,Card,Non-Member,5
2026-01-28,C0312,S002,Style Point,Fashion,Jacket,1,2499,0,2499.0,Card,Non-Member,5
2026-01-28,C0163,S007,Sports Arena,Sports,Skipping Rope,3,299,0,897.0,UPI,Non-Member,4
2026-01-28,C0106,S006,Beauty Corner,Beauty,Face Wash,2,399,20,638.4,Cash,Member,5
2026-01-29,C0295,S007,Sports Arena,Sports,Football,2,899,0,1798.0,Cash,Member,5
2026-01-29,C0404,S006,Beauty Corner,Beauty,Perfume,3,999,15,2547.45,UPI,Non-Member,4
2026-01-30,C0392,S005,Home Needs,Home & Lifestyle,Lamp,1,899,5,854.05,UPI,Non-Member,4
2026-01-30,C0083,S001,Fashion Hub,Fashion,Jacket,1,2499,20,1999.2,UPI,Member,4
2026-01-31,C0163,S006,Beauty Corner,Beauty,Face Wash,2,399,15,678.3,Cash,Non-Member,4
2026-01-31,C0343,S007,Sports Arena,Sports,Football,1,899,10,809.1,Card,Member,4
2026-01-31,C0193,S004,Mobile Zone,Electronics,Keyboard,1,1299,20,1039.2,Card,Member,4
2026-01-31,C0147,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,10,1169.1,Card,Non-Member,3
2026-01-31,C0497,S002,Style Point,Fashion,Jeans,2,1499,5,2848.1,UPI,Non-Member,4
2026-02-01,C0276,S002,Style Point,Fashion,Jacket,1,2499,0,2499.0,Card,Non-Member,4
2026-02-01,C0424,S003,Tech World,Electronics,Smart Watch,2,2999,20,4798.4,UPI,Member,5
2026-02-01,C0169,S006,Beauty Corner,Beauty,Face Wash,1,399,0,399.0,UPI,Member,5
2026-02-01,C0227,S006,Beauty Corner,Beauty,Moisturizer,2,599,10,1078.2,UPI,Non-Member,5
2026-02-01,C0313,S006,Beauty Corner,Beauty,Lip Balm,2,249,20,398.4,UPI,Non-Member,5
2026-02-02,C0190,S001,Fashion Hub,Fashion,Shirt,1,999,15,849.15,Cash,Non-Member,4
2026-02-03,C0093,S003,Tech World,Electronics,Keyboard,2,1299,0,2598.0,Card,Non-Member,5
2026-02-03,C0150,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,15,1104.15,Cash,Non-Member,4
2026-02-04,C0384,S003,Tech World,Electronics,Headphones,3,1499,5,4272.15,Cash,Non-Member,5
2026-02-06,C0454,S001,Fashion Hub,Fashion,Jeans,1,1499,0,1499.0,Cash,Non-Member,5
2026-02-06,C0009,S007,Sports Arena,Sports,Football,1,899,20,719.2,Card,Member,4
2026-02-08,C0145,S004,Mobile Zone,Electronics,Smart Watch,1,2999,10,2699.1,Cash,Non-Member,4
2026-02-09,C0246,S002,Style Point,Fashion,Jacket,2,2499,0,4998.0,Cash,Member,3
2026-02-09,C0379,S002,Style Point,Fashion,Jeans,3,1499,20,3597.6,Card,Non-Member,3
2026-02-09,C0437,S008,Book House,Books,Children Book,1,299,15,254.15,Cash,Member,5
2026-02-10,C0214,S008,Book House,Books,Business Book,1,699,0,699.0,Cash,Member,4
2026-02-10,C0426,S007,Sports Arena,Sports,Cricket Bat,2,1999,15,3398.3,UPI,Non-Member,5
2026-02-11,C0013,S003,Tech World,Electronics,Headphones,1,1499,5,1424.05,Cash,Non-Member,3
2026-02-12,C0023,S005,Home Needs,Home & Lifestyle,Lamp,1,899,15,764.15,Card,Non-Member,5
2026-02-12,C0144,S005,Home Needs,Home & Lifestyle,Cushion,2,499,0,998.0,Cash,Member,4
2026-02-12,C0365,S004,Mobile Zone,Electronics,Keyboard,2,1299,15,2208.3,Card,Member,4
2026-02-13,C0224,S008,Book House,Books,Novel,2,399,0,798.0,Cash,Member,5
2026-02-14,C0342,S005,Home Needs,Home & Lifestyle,Cushion,1,499,5,474.05,UPI,Member,4
2026-02-15,C0487,S003,Tech World,Electronics,Power Bank,1,999,20,799.2,Cash,Member,4
2026-02-15,C0278,S001,Fashion Hub,Fashion,Jeans,2,1499,0,2998.0,UPI,Member,4
2026-02-16,C0345,S002,Style Point,Fashion,Jacket,1,2499,5,2374.05,Card,Non-Member,4
2026-02-16,C0348,S007,Sports Arena,Sports,Cricket Bat,2,1999,5,3798.1,UPI,Member,4
2026-02-18,C0207,S001,Fashion Hub,Fashion,Jacket,1,2499,5,2374.05,Cash,Member,5
2026-02-19,C0120,S008,Book House,Books,Business Book,1,699,20,559.2,UPI,Member,3
2026-02-20,C0334,S006,Beauty Corner,Beauty,Moisturizer,1,599,0,599.0,Cash,Non-Member,4
2026-02-22,C0012,S006,Beauty Corner,Beauty,Face Wash,2,399,0,798.0,UPI,Non-Member,4
2026-02-22,C0293,S004,Mobile Zone,Electronics,Smart Watch,1,2999,15,2549.15,Card,Non-Member,3
2026-02-22,C0460,S006,Beauty Corner,Beauty,Shampoo,1,499,15,424.15,Card,Non-Member,4
2026-02-23,C0265,S004,Mobile Zone,Electronics,Headphones,2,1499,0,2998.0,Cash,Member,5
2026-02-23,C0249,S006,Beauty Corner,Beauty,Perfume,1,999,0,999.0,Card,Non-Member,5
2026-02-23,C0382,S004,Mobile Zone,Electronics,Headphones,3,1499,15,3822.45,UPI,Non-Member,4
2026-02-23,C0101,S007,Sports Arena,Sports,Sports Shoes,1,2499,10,2249.1,Cash,Non-Member,4
2026-02-23,C0340,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,0,1299.0,UPI,Non-Member,5
2026-02-24,C0254,S002,Style Point,Fashion,Sneakers,1,1999,0,1999.0,UPI,Non-Member,5
2026-02-24,C0227,S003,Tech World,Electronics,Bluetooth Speaker,3,1799,10,4857.3,UPI,Non-Member,4
2026-02-25,C0227,S002,Style Point,Fashion,Shirt,3,999,20,2397.6,Card,Member,4
2026-02-25,C0398,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,5,664.05,Card,Member,4
2026-02-25,C0023,S005,Home Needs,Home & Lifestyle,Storage Box,2,699,5,1328.1,Cash,Non-Member,4
2026-02-26,C0329,S003,Tech World,Electronics,Smart Watch,1,2999,5,2849.05,UPI,Member,4
2026-02-26,C0039,S001,Fashion Hub,Fashion,Jeans,1,1499,0,1499.0,Card,Member,4
2026-02-27,C0338,S005,Home Needs,Home & Lifestyle,Bottle,2,399,10,718.2,UPI,Non-Member,4
2026-02-27,C0293,S007,Sports Arena,Sports,Football,1,899,10,809.1,Cash,Member,4
2026-02-27,C0320,S005,Home Needs,Home & Lifestyle,Cushion,1,499,5,474.05,Cash,Non-Member,4
2026-02-27,C0472,S006,Beauty Corner,Beauty,Lip Balm,3,249,0,747.0,UPI,Non-Member,5
2026-02-28,C0041,S008,Book House,Books,Notebook,2,199,20,318.4,Cash,Member,4
2026-02-28,C0387,S002,Style Point,Fashion,Jeans,1,1499,10,1349.1,Cash,Member,5
2026-03-01,C0353,S005,Home Needs,Home & Lifestyle,Storage Box,2,699,0,1398.0,Cash,Non-Member,4
2026-03-01,C0353,S007,Sports Arena,Sports,Skipping Rope,2,299,15,508.3,Card,Non-Member,4
2026-03-02,C0012,S005,Home Needs,Home & Lifestyle,Bottle,1,399,0,399.0,Card,Member,4
2026-03-02,C0226,S005,Home Needs,Home & Lifestyle,Lamp,2,899,5,1708.1,UPI,Member,3
2026-03-03,C0253,S004,Mobile Zone,Electronics,Smart Watch,1,2999,0,2999.0,Card,Member,4
2026-03-03,C0372,S007,Sports Arena,Sports,Yoga Mat,1,799,0,799.0,UPI,Non-Member,4
2026-03-03,C0403,S008,Book House,Books,Magazine,1,149,0,149.0,Cash,Member,4
2026-03-04,C0220,S003,Tech World,Electronics,Smart Watch,2,2999,0,5998.0,Cash,Member,5
2026-03-04,C0232,S006,Beauty Corner,Beauty,Lip Balm,3,249,15,634.95,UPI,Member,3
2026-03-04,C0241,S007,Sports Arena,Sports,Football,3,899,0,2697.0,Card,Member,4
2026-03-04,C0299,S007,Sports Arena,Sports,Yoga Mat,1,799,10,719.1,Cash,Member,4
2026-03-05,C0211,S008,Book House,Books,Children Book,2,299,5,568.1,UPI,Non-Member,4
2026-03-05,C0122,S005,Home Needs,Home & Lifestyle,Cushion,1,499,0,499.0,Card,Member,5
2026-03-06,C0118,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,10,629.1,UPI,Member,4
2026-03-07,C0195,S005,Home Needs,Home & Lifestyle,Cushion,2,499,10,898.2,Cash,Non-Member,5
2026-03-07,C0325,S001,Fashion Hub,Fashion,Jacket,1,2499,20,1999.2,Card,Member,3
2026-03-08,C0261,S002,Style Point,Fashion,Shirt,1,999,0,999.0,Cash,Member,4
2026-03-08,C0097,S003,Tech World,Electronics,Power Bank,1,999,0,999.0,Cash,Non-Member,3
2026-03-08,C0268,S002,Style Point,Fashion,T-Shirt,3,799,10,2157.3,Cash,Member,4
2026-03-08,C0455,S002,Style Point,Fashion,T-Shirt,1,799,15,679.15,UPI,Member,3
2026-03-09,C0259,S001,Fashion Hub,Fashion,Sneakers,1,1999,20,1599.2,Card,Member,4
2026-03-09,C0081,S008,Book House,Books,Business Book,2,699,5,1328.1,Cash,Member,4
2026-03-10,C0426,S006,Beauty Corner,Beauty,Lip Balm,1,249,20,199.2,Card,Member,3
2026-03-11,C0097,S006,Beauty Corner,Beauty,Face Wash,2,399,0,798.0,Card,Member,4
2026-03-11,C0001,S008,Book House,Books,Novel,3,399,10,1077.3,Cash,Member,5
2026-03-12,C0406,S007,Sports Arena,Sports,Cricket Bat,3,1999,15,5097.45,Cash,Non-Member,4
2026-03-14,C0257,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,0,1799.0,UPI,Member,5
2026-03-15,C0422,S003,Tech World,Electronics,Keyboard,2,1299,15,2208.3,Card,Member,4
2026-03-15,C0404,S007,Sports Arena,Sports,Cricket Bat,2,1999,20,3198.4,Cash,Non-Member,4
2026-03-16,C0125,S006,Beauty Corner,Beauty,Moisturizer,3,599,15,1527.45,UPI,Non-Member,3
2026-03-16,C0098,S003,Tech World,Electronics,Smart Watch,1,2999,5,2849.05,Cash,Member,5
2026-03-16,C0087,S005,Home Needs,Home & Lifestyle,Bottle,3,399,0,1197.0,UPI,Member,3
2026-03-16,C0227,S007,Sports Arena,Sports,Yoga Mat,3,799,5,2277.15,Cash,Member,3
2026-03-17,C0358,S006,Beauty Corner,Beauty,Lip Balm,1,249,20,199.2,Card,Member,5
2026-03-18,C0187,S008,Book House,Books,Magazine,3,149,10,402.3,Card,Non-Member,5
2026-03-19,C0182,S008,Book House,Books,Novel,2,399,20,638.4,Card,Non-Member,4
2026-03-19,C0165,S006,Beauty Corner,Beauty,Face Wash,2,399,5,758.1,Cash,Member,5
2026-03-19,C0479,S002,Style Point,Fashion,T-Shirt,2,799,20,1278.4,Cash,Non-Member,4
2026-03-20,C0204,S006,Beauty Corner,Beauty,Perfume,2,999,0,1998.0,UPI,Non-Member,4
2026-03-21,C0188,S006,Beauty Corner,Beauty,Shampoo,2,499,15,848.3,UPI,Member,3
2026-03-21,C0401,S006,Beauty Corner,Beauty,Perfume,1,999,0,999.0,Cash,Non-Member,3
2026-03-23,C0370,S004,Mobile Zone,Electronics,Smart Watch,1,2999,0,2999.0,Cash,Member,4
2026-03-24,C0143,S005,Home Needs,Home & Lifestyle,Lamp,2,899,15,1528.3,Cash,Member,4
2026-03-24,C0375,S006,Beauty Corner,Beauty,Perfume,1,999,10,899.1,UPI,Member,5
2026-03-25,C0149,S002,Style Point,Fashion,Jacket,2,2499,15,4248.3,Card,Member,4
2026-03-25,C0228,S002,Style Point,Fashion,T-Shirt,3,799,20,1917.6,UPI,Non-Member,4
2026-03-25,C0197,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,0,1299.0,Cash,Non-Member,4
2026-03-26,C0112,S008,Book House,Books,Children Book,3,299,20,717.6,Card,Non-Member,4
2026-03-26,C0256,S004,Mobile Zone,Electronics,Keyboard,1,1299,15,1104.15,Card,Non-Member,4
2026-03-28,C0313,S001,Fashion Hub,Fashion,T-Shirt,3,799,0,2397.0,UPI,Member,4
2026-03-28,C0221,S003,Tech World,Electronics,Headphones,2,1499,5,2848.1,UPI,Non-Member,3
2026-03-28,C0014,S004,Mobile Zone,Electronics,Smart Watch,1,2999,15,2549.15,Card,Non-Member,5
2026-03-29,C0181,S008,Book House,Books,Notebook,2,199,20,318.4,Cash,Non-Member,5
2026-03-29,C0059,S001,Fashion Hub,Fashion,T-Shirt,1,799,15,679.15,Cash,Member,3
2026-03-29,C0121,S001,Fashion Hub,Fashion,Jacket,2,2499,10,4498.2,UPI,Non-Member,4
2026-03-29,C0047,S004,Mobile Zone,Electronics,Headphones,3,1499,10,4047.3,Cash,Member,3
2026-03-29,C0302,S007,Sports Arena,Sports,Cricket Bat,3,1999,0,5997.0,Card,Member,4
2026-03-29,C0310,S008,Book House,Books,Novel,1,399,20,319.2,Cash,Non-Member,3
2026-03-30,C0477,S006,Beauty Corner,Beauty,Perfume,1,999,0,999.0,Cash,Non-Member,4
2026-03-30,C0161,S007,Sports Arena,Sports,Skipping Rope,1,299,20,239.2,UPI,Non-Member,5
2026-03-31,C0379,S001,Fashion Hub,Fashion,Sneakers,1,1999,15,1699.15,Cash,Member,4
2026-03-31,C0104,S001,Fashion Hub,Fashion,T-Shirt,1,799,20,639.2,Cash,Member,4
2026-04-01,C0488,S002,Style Point,Fashion,Shirt,1,999,15,849.15,Cash,Member,4
2026-04-01,C0330,S005,Home Needs,Home & Lifestyle,Storage Box,3,699,10,1887.3,Cash,Member,4
2026-04-02,C0003,S006,Beauty Corner,Beauty,Lip Balm,2,249,0,498.0,Card,Non-Member,4
2026-04-03,C0268,S003,Tech World,Electronics,Power Bank,2,999,15,1698.3,UPI,Non-Member,3
2026-04-03,C0417,S005,Home Needs,Home & Lifestyle,Bedsheet,3,1299,0,3897.0,Card,Member,5
2026-04-03,C0320,S002,Style Point,Fashion,Jacket,1,2499,10,2249.1,Card,Non-Member,4
2026-04-05,C0289,S003,Tech World,Electronics,Keyboard,1,1299,20,1039.2,Card,Non-Member,5
2026-04-06,C0439,S008,Book House,Books,Novel,1,399,10,359.1,Card,Member,4
2026-04-06,C0394,S008,Book House,Books,Children Book,3,299,0,897.0,Cash,Non-Member,4
2026-04-07,C0247,S006,Beauty Corner,Beauty,Moisturizer,1,599,15,509.15,Card,Member,4
2026-04-07,C0120,S005,Home Needs,Home & Lifestyle,Storage Box,2,699,5,1328.1,Card,Non-Member,5
2026-04-10,C0164,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,20,1039.2,Card,Non-Member,4
2026-04-10,C0131,S004,Mobile Zone,Electronics,Headphones,2,1499,0,2998.0,Cash,Member,4
2026-04-10,C0049,S003,Tech World,Electronics,Power Bank,1,999,15,849.15,Cash,Member,3
2026-04-10,C0367,S005,Home Needs,Home & Lifestyle,Cushion,3,499,5,1422.15,UPI,Member,4
2026-04-10,C0167,S003,Tech World,Electronics,Keyboard,1,1299,0,1299.0,UPI,Member,3
2026-04-11,C0496,S007,Sports Arena,Sports,Cricket Bat,1,1999,0,1999.0,Cash,Non-Member,4
2026-04-11,C0131,S004,Mobile Zone,Electronics,Power Bank,2,999,10,1798.2,UPI,Member,5
2026-04-11,C0317,S008,Book House,Books,Magazine,1,149,15,126.65,UPI,Member,4
2026-04-12,C0339,S003,Tech World,Electronics,Smart Watch,1,2999,0,2999.0,Card,Member,4
2026-04-12,C0140,S003,Tech World,Electronics,Smart Watch,1,2999,20,2399.2,Card,Member,3
2026-04-12,C0376,S008,Book House,Books,Business Book,1,699,20,559.2,Cash,Non-Member,4
2026-04-13,C0369,S001,Fashion Hub,Fashion,Jacket,2,2499,5,4748.1,Card,Member,5
2026-04-13,C0317,S008,Book House,Books,Business Book,3,699,20,1677.6,Card,Member,4
2026-04-13,C0288,S004,Mobile Zone,Electronics,Power Bank,2,999,0,1998.0,Cash,Member,5
2026-04-13,C0168,S006,Beauty Corner,Beauty,Moisturizer,1,599,20,479.2,Cash,Member,5
2026-04-14,C0194,S007,Sports Arena,Sports,Sports Shoes,1,2499,10,2249.1,UPI,Member,4
2026-04-14,C0180,S003,Tech World,Electronics,Headphones,1,1499,0,1499.0,Card,Member,4
2026-04-15,C0139,S005,Home Needs,Home & Lifestyle,Bedsheet,2,1299,10,2338.2,UPI,Member,3
2026-04-15,C0181,S006,Beauty Corner,Beauty,Perfume,1,999,20,799.2,UPI,Member,3
2026-04-15,C0199,S004,Mobile Zone,Electronics,Headphones,1,1499,0,1499.0,Cash,Non-Member,3
2026-04-15,C0230,S004,Mobile Zone,Electronics,Smart Watch,3,2999,0,8997.0,Card,Member,3
2026-04-16,C0161,S006,Beauty Corner,Beauty,Moisturizer,2,599,5,1138.1,UPI,Member,5
2026-04-16,C0423,S007,Sports Arena,Sports,Sports Shoes,1,2499,0,2499.0,Card,Member,5
2026-04-17,C0151,S002,Style Point,Fashion,Jeans,1,1499,0,1499.0,UPI,Non-Member,5
2026-04-17,C0146,S005,Home Needs,Home & Lifestyle,Cushion,2,499,5,948.1,UPI,Non-Member,4
2026-04-18,C0016,S003,Tech World,Electronics,Power Bank,1,999,10,899.1,UPI,Member,3
2026-04-19,C0215,S003,Tech World,Electronics,Headphones,1,1499,10,1349.1,UPI,Member,4
2026-04-21,C0426,S001,Fashion Hub,Fashion,Sneakers,1,1999,0,1999.0,UPI,Non-Member,5
2026-04-21,C0032,S008,Book House,Books,Business Book,2,699,0,1398.0,Cash,Member,3
2026-04-22,C0298,S001,Fashion Hub,Fashion,Shirt,3,999,10,2697.3,UPI,Member,4
2026-04-22,C0122,S008,Book House,Books,Business Book,3,699,10,1887.3,Cash,Member,4
2026-04-22,C0412,S007,Sports Arena,Sports,Yoga Mat,1,799,5,759.05,Card,Member,5
2026-04-23,C0423,S003,Tech World,Electronics,Power Bank,2,999,10,1798.2,Card,Member,4
2026-04-23,C0062,S007,Sports Arena,Sports,Skipping Rope,2,299,5,568.1,Cash,Member,5
2026-04-24,C0243,S002,Style Point,Fashion,Jacket,1,2499,0,2499.0,UPI,Non-Member,4
2026-04-24,C0491,S008,Book House,Books,Magazine,3,149,5,424.65,Cash,Member,5
2026-04-24,C0169,S004,Mobile Zone,Electronics,Headphones,2,1499,15,2548.3,UPI,Non-Member,4
2026-04-25,C0456,S004,Mobile Zone,Electronics,Smart Watch,2,2999,15,5098.3,UPI,Member,4
2026-04-25,C0124,S007,Sports Arena,Sports,Football,1,899,5,854.05,Card,Member,4
2026-04-26,C0441,S007,Sports Arena,Sports,Cricket Bat,1,1999,15,1699.15,UPI,Member,5
2026-04-27,C0476,S003,Tech World,Electronics,Bluetooth Speaker,3,1799,0,5397.0,UPI,Non-Member,4
2026-04-28,C0158,S008,Book House,Books,Magazine,1,149,0,149.0,Cash,Member,4
2026-04-28,C0344,S005,Home Needs,Home & Lifestyle,Bedsheet,2,1299,0,2598.0,UPI,Non-Member,4
2026-04-28,C0358,S002,Style Point,Fashion,Jeans,3,1499,0,4497.0,UPI,Member,5
2026-04-28,C0095,S006,Beauty Corner,Beauty,Perfume,1,999,0,999.0,Cash,Non-Member,5
2026-04-28,C0022,S006,Beauty Corner,Beauty,Lip Balm,1,249,20,199.2,Cash,Member,3
2026-04-28,C0357,S004,Mobile Zone,Electronics,Power Bank,1,999,0,999.0,Card,Non-Member,5
2026-04-29,C0344,S006,Beauty Corner,Beauty,Perfume,3,999,5,2847.15,UPI,Non-Member,5
2026-04-29,C0146,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,10,1619.1,Card,Non-Member,5
2026-04-29,C0151,S005,Home Needs,Home & Lifestyle,Cushion,2,499,5,948.1,UPI,Non-Member,3
2026-04-29,C0255,S006,Beauty Corner,Beauty,Face Wash,3,399,5,1137.15,Card,Member,5
2026-04-30,C0002,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,0,1799.0,UPI,Non-Member,5
2026-04-30,C0453,S004,Mobile Zone,Electronics,Keyboard,1,1299,0,1299.0,Card,Member,3
2026-04-30,C0365,S002,Style Point,Fashion,Jeans,2,1499,0,2998.0,Cash,Member,5
2026-05-02,C0448,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,20,559.2,Card,Non-Member,4
2026-05-02,C0282,S006,Beauty Corner,Beauty,Face Wash,1,399,0,399.0,Cash,Member,5
2026-05-03,C0364,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,10,1169.1,UPI,Non-Member,5
2026-05-04,C0358,S008,Book House,Books,Notebook,2,199,0,398.0,UPI,Non-Member,4
2026-05-04,C0412,S003,Tech World,Electronics,Headphones,2,1499,5,2848.1,Cash,Non-Member,5
2026-05-05,C0305,S001,Fashion Hub,Fashion,Shirt,1,999,5,949.05,UPI,Member,4
2026-05-05,C0152,S007,Sports Arena,Sports,Yoga Mat,1,799,20,639.2,Cash,Member,3
2026-05-05,C0062,S007,Sports Arena,Sports,Yoga Mat,1,799,5,759.05,Cash,Member,4
2026-05-05,C0173,S006,Beauty Corner,Beauty,Face Wash,1,399,10,359.1,Cash,Member,4
